Date,Open,High,Low,Close,Volume,Sentiment,Prediction
2020-01-30,219.92127071879122,220.86518178540985,217.30362135971725,220.06723022460938,2581600,-0.5267,210.2388916015625
2020-01-31,212.87599223436757,213.187392300083,204.36134157234943,210.2388916015625,5968900,0.0,211.04656982421875
2020-02-03,210.56974403945736,213.7128623698555,209.76206681957458,211.04656982421875,2565400,0.0,215.84396362304688
2020-02-04,214.83194308523966,217.82910196219908,214.549734913789,215.84396362304688,2765300,0.0,225.70150756835938
2020-02-05,217.72206610163028,228.3288826448177,217.72206610163028,225.70150756835938,3669500,0.0,225.2246551513672
2020-02-06,227.43360281262585,227.59902851788362,223.17140751212926,225.2246551513672,2007500,0.0,223.1616973876953
2020-02-07,225.18575326996765,225.93503183748575,221.54634295544344,223.1616973876953,2295100,0.0,221.3030548095703
2020-02-10,222.0134157532122,222.8016415572972,220.17425190709037,221.3030548095703,2144700,0.0,222.80165100097656
2020-02-11,221.57553181934392,223.29792814454981,220.69974513106823,222.80165100097656,1934500,0.0,220.8943634033203
2020-02-12,223.29792880971962,224.0374816853916,219.80449288162006,220.8943634033203,2501300,0.0,218.58154296875
2020-02-13,220.49257547346306,221.9919903944902,218.36595440869766,218.58154296875,1946500,0.0,219.0127410888672
2020-02-14,218.47373232622348,219.0225507642256,216.91551922912265,219.0127410888672,1611900,0.0,217.25851440429688
2020-02-18,219.66933168559845,219.86534573442242,216.50390218688736,217.25851440429688,1936400,0.0,218.50314331054688
2020-02-19,218.4835389138805,219.57135114537948,217.611330184392,218.50314331054688,1322900,0.0,217.6995391845703
2020-02-20,218.73834795686105,219.01274970977659,214.1420961648651,217.6995391845703,1638000,0.0,218.33653259277344
2020-02-21,217.7975387810948,219.3263527676328,216.57252565678246,218.33653259277344,2047500,0.0,213.5247039794922
2020-02-24,215.48472508463527,219.5125690538552,211.44707143947406,213.5247039794922,3049600,0.0,206.1746063232422
2020-02-25,213.7206839097424,215.17109521026225,205.62580285568188,206.1746063232422,3915500,0.0,210.25144958496094
2020-02-26,211.8586662335238,212.36827588905066,207.78183385063,210.25144958496094,3314000,0.0,199.43212890625
2020-02-27,210.62384658162216,210.97665094589715,199.1577271733442,199.43212890625,4071100,0.0,195.73748779296875
2020-02-28,194.0910773743925,198.9421262301363,191.2784371453318,195.73748779296875,5316100,0.0,207.95822143554688
2020-03-02,195.90408950773516,208.12482142315096,194.73788959450647,207.95822143554688,4245700,0.0,200.333740234375
2020-03-03,206.13540047304352,211.83906863611918,198.60892717545403,200.333740234375,3975100,0.0,210.81005859375
2020-03-04,205.34159822640217,210.98645330538696,203.46977458835147,210.81005859375,3880200,0.0,207.8798370361328
2020-03-05,203.50899827408224,212.06448635131116,203.43059563413755,207.8798370361328,3185400,0.0,206.439208984375
2020-03-06,199.89274592258465,207.38002565834947,199.74575032685757,206.439208984375,3100500,0.0,194.40467834472656
2020-03-09,193.78728189751467,199.5497334762089,186.9370031105254,194.40467834472656,4065600,0.0,202.66616821289062
2020-03-10,199.29492980305216,202.96017434468314,190.7786364250502,202.66616821289062,3928700,0.0,194.67909240722656
2020-03-11,196.98212321236346,199.84375226258766,191.89586599651494,194.67909240722656,3777000,0.0,178.59710693359375
2020-03-12,180.93933127346452,192.3368424560254,178.1365008331622,178.59710693359375,4902600,0.0,198.06011962890625
2020-03-13,185.96677920709243,199.10872304345756,184.75157580906188,198.06011962890625,6903900,0.0,184.9083709716797
2020-03-16,180.9785343135951,200.6277475115646,179.302724759811,184.9083709716797,4932400,0.0,203.64617919921875
2020-03-17,188.36781952012643,206.69401236718838,187.81900109429515,203.64617919921875,5912800,0.0,200.7845458984375
2020-03-18,194.59087267301032,206.6841980441657,192.8072614289308,200.7845458984375,5597900,0.0,194.78688049316406
2020-03-19,196.98210938408644,204.57719071605993,191.36665343795485,194.78688049316406,4796500,0.0,184.48696899414062
2020-03-20,194.9142796846891,197.93271369429166,182.28194546034612,184.48696899414062,5726800,0.0,182.21334838867188
2020-03-23,185.11418610089183,188.12282556821597,173.51086515955947,182.21334838867188,4396600,0.0,198.29531860351562
2020-03-24,187.6426093814501,198.79513352293785,186.21178748894542,198.29531860351562,5288200,0.0,189.2792205810547
2020-03-25,193.81667381847143,197.33490779834167,186.211783040898,189.2792205810547,5301000,0.0,194.5222930908203
2020-03-26,189.2596264408744,195.72770184083947,186.69200366905872,194.5222930908203,5162200,0.0,194.3066864013672
2020-03-27,190.53363998749234,201.75475724364264,190.1318320928023,194.3066864013672,4119600,0.0,204.31259155273438
2020-03-30,196.05110994463624,205.26320296520856,196.05110994463624,204.31259155273438,3219000,0.0,198.67752075195312
2020-03-31,199.42233828839989,203.1071723159362,196.6881006705645,198.67752075195312,2929000,0.0,193.85586547851562
2020-04-01,193.61086286505937,197.35450997648175,191.09224377469104,193.85586547851562,2747900,0.0,204.70458984375
2020-04-02,190.52383727921227,205.34159066178148,190.3278381778005,204.70458984375,3867300,0.14049999999999999,201.303955078125
2020-04-03,203.283565469133,205.5571969469051,198.97152536450932,201.303955078125,2281400,-0.0258,207.35061645507812
2020-04-06,207.76221905687012,208.4580330682773,202.715171132045,207.35061645507812,3702100,0.0,204.60658264160156
2020-04-07,209.18322969532878,210.87864360406493,203.18557046536236,204.60658264160156,2447500,0.0,214.80850219726562
2020-04-08,204.72418585750646,215.42591359261473,203.1953718821405,214.80850219726562,2861500,0.0,213.8480987548828
2020-04-09,213.05427768511154,214.96531013180063,211.3882628183076,213.8480987548828,2503300,0.0,213.90689086914062
2020-04-13,212.64266898048197,214.79868903778979,210.84924801423182,213.90689086914062,2168000,0.0,222.26638793945312
2020-04-14,216.59211867974474,223.75600811029292,215.8473160712117,222.26638793945312,3029000,0.0,217.36631774902344
2020-04-15,220.49255343323605,221.0021480933652,214.92608637942507,217.36631774902344,3107000,0.0,226.284423828125
2020-04-16,220.50236772268417,227.4604484189984,218.75795018766883,226.284423828125,2617300,0.0,230.2730712890625
2020-04-17,232.09589144023101,232.2526967111167,224.63801084290608,230.2730712890625,2864200,0.0,231.8704833984375
2020-04-20,229.5184492959935,234.77130601821344,227.74463273625295,231.8704833984375,2824000,0.0,226.13742065429688
2020-04-21,230.30246523839554,231.0570775030417,224.42240229613864,226.13742065429688,2672900,0.0,224.70660400390625
