Date,Open,High,Low,Close,Volume,Sentiment,Prediction
2020-01-30,56.45238281560514,57.475599777013294,56.286717063672704,57.35866165161133,20225600,0.0,56.910400390625
2020-01-31,57.46586117842319,57.57305601771693,56.66677710764697,56.910400390625,17685200,0.0,57.0858039855957
2020-02-03,57.25146601780782,57.465855675866734,57.0273330650171,57.0858039855957,12336800,0.31070000000000003,57.33917236328125
2020-02-04,57.25146783832244,57.93361373051358,57.12478269840505,57.33917236328125,15417900,0.0,57.348915100097656
2020-02-05,57.39764272701961,57.573051775229814,57.0468246305992,57.348915100097656,11414900,0.0,57.4853515625
2020-02-06,57.47560454942618,57.82642267215778,57.33917610556306,57.4853515625,9347000,0.0,57.68024444580078
2020-02-07,57.378153968150045,57.806929587903795,57.348916647728664,57.68024444580078,8757800,0.0,58.22595977783203
2020-02-10,57.8069274686501,58.31366430108862,57.77769386669656,58.22595977783203,7984900,0.0,58.070045471191406
2020-02-11,58.19673061832054,58.274688135279504,57.80693188133689,58.070045471191406,7431200,0.0,57.89463424682617
2020-02-12,57.9628484656386,58.245452353516434,57.806929720153605,57.89463424682617,9179100,0.0,58.08953094482422
2020-02-13,57.865397990802535,58.31366389884591,57.699732240284625,58.08953094482422,8173200,-0.2023,58.420860290527344
2020-02-14,58.1090228055161,58.53779841805755,58.09927579307422,58.420860290527344,9965500,0.0,58.01156997680664
2020-02-18,58.28443055816495,58.401368683092244,57.933612465987096,58.01156997680664,10075700,0.0,58.245452880859375
2020-02-19,57.99208259377973,58.46958584718605,57.95310569510268,58.245452880859375,6265700,0.0,58.19672775268555
2020-02-20,58.15774713742736,58.333156188693145,57.60228638088439,58.19672775268555,7597200,0.0,58.59626770019531
2020-02-21,57.99207933717795,58.59626770019531,57.91412182680548,58.59626770019531,10842400,0.0,57.154022216796875
2020-02-24,57.60228815387542,58.274687059493246,57.07606098388085,57.154022216796875,14415500,0.0,56.34518814086914
2020-02-25,57.20274307011202,57.68998959759612,56.1502887863963,56.34518814086914,15915100,0.0,56.130802154541016
2020-02-26,56.50111058054686,56.97861384440146,56.013864021158845,56.130802154541016,15837800,0.0,53.52890396118164
2020-02-27,55.692279739017316,56.41340252003187,53.4801800517719,53.52890396118164,23754000,0.0,52.12563705444336
2020-02-28,52.456964853959704,52.51543206026509,50.26435540000055,52.12563705444336,40891800,0.0,54.49365234375
2020-03-02,52.55441315734236,54.53263295990798,52.3302801905282,54.49365234375,25698600,0.0,54.63008499145508
2020-03-03,55.312227193371776,56.0236104337641,54.220795952908865,54.63008499145508,27099200,0.0,57.4171257019043
2020-03-04,54.97114991070002,57.495086926154144,54.97114991070002,57.4171257019043,20526100,0.0,55.29273986816406
2020-03-05,56.325700170145446,56.68626157456935,54.75676569178186,55.29273986816406,17948500,0.3612,53.850486755371094
2020-03-06,53.53864926258674,54.48390875362463,52.60313678423368,53.850486755371094,22353900,0.0,50.537208557128906
2020-03-09,50.72236089246543,52.21333773927627,50.16690016906001,50.537208557128906,27898300,0.0,52.291297912597656
2020-03-10,51.86252230067445,52.427726347418854,49.864808536119305,52.291297912597656,27457400,-0.1027,50.8782844543457
2020-03-11,51.014712895159185,51.30706380249803,49.8355771225327,50.8782844543457,22653900,0.0,45.95709228515625
2020-03-12,47.30189374075817,48.656438491247386,45.499079360137664,45.95709228515625,31913100,0.0,47.647918701171875
2020-03-13,48.67027677960824,48.71943174731946,45.819464902241364,47.647918701171875,33697200,0.0,44.49236297607422
2020-03-16,41.523587195852656,47.067928984077774,40.47173155518081,44.49236297607422,28682300,0.0,46.379798889160156
2020-03-17,45.10184842750416,46.69437119510633,44.60049623677905,46.379798889160156,32106700,0.0,44.089317321777344
2020-03-18,43.981186133528155,44.38423215335942,40.884610401899224,44.089317321777344,35408300,0.0,41.12054443359375
2020-03-19,43.60763318967837,43.90254429217882,40.34394232201065,41.12054443359375,41956900,0.0,37.65040969848633
2020-03-20,41.238505144620554,41.356468827096826,36.87380764302199,37.65040969848633,51513500,0.0,36.9229621887207
2020-03-23,38.10260649986372,38.23040267523674,35.65484042924437,36.9229621887207,44978500,0.0,38.780906677246094
2020-03-24,40.52088693690936,40.69783433619701,38.17142327414301,38.780906677246094,49096200,-0.3182,40.90427017211914
2020-03-25,39.940892006865866,42.71306282422671,39.23310243647664,40.90427017211914,42511700,0.2611,43.538818359375
2020-03-26,42.11341039970971,44.502196575218285,41.73002561228204,43.538818359375,37821700,0.0,42.083919525146484
2020-03-27,42.919501544158685,43.28322508478775,41.6808735071527,42.083919525146484,23297900,0.0,44.23677444458008
2020-03-30,42.31001805766007,44.7872778765563,42.31001805766007,44.23677444458008,23446000,0.0,43.49949264526367
2020-03-31,44.30558463835123,44.73812061635018,43.31271651271818,43.49949264526367,25373900,0.0,41.40562057495117
2020-04-01,41.75951537687349,42.909673483121026,41.09104825101976,41.40562057495117,21936400,0.0,43.20458221435547
2020-04-02,41.50392450887542,43.44050956945222,41.1500297262326,43.20458221435547,17621900,0.0,43.08662033081055
2020-04-03,42.84086047152004,43.58796879376412,42.57543937348655,43.08662033081055,14207100,0.0,45.878448486328125
2020-04-06,44.62015921350766,46.212682043170794,43.932030861184785,45.878448486328125,22850000,0.0,45.721160888671875
2020-04-07,47.67741094658218,47.775713386679136,45.69167090664233,45.721160888671875,21279600,0.0,47.00894546508789
2020-04-08,45.848958632197984,47.27436656244384,45.5442188074543,47.00894546508789,18937100,0.0,48.1689338684082
2020-04-09,47.6184304170557,48.886552229101056,47.52995671505258,48.1689338684082,19167300,0.0,46.13404083251953
2020-04-13,47.52995502562046,47.81503736083048,45.71133357686269,46.13404083251953,19586000,0.0,48.09028625488281
2020-04-14,47.126908080725066,48.414691060975585,46.134039924194425,48.09028625488281,21801900,0.0,46.80250549316406
