Date,Open,High,Low,Close,Volume,Sentiment,Prediction
2020-01-30,131.7367379622838,132.91959892915065,129.9282505099338,132.3330535888672,3862600,0.0,128.40325927734375
2020-01-31,130.81784772363093,131.96159779032453,127.61141853904634,128.40325927734375,6785700,-0.50295,126.85870361328125
2020-02-03,128.4912365236151,130.1726507016831,126.3992465462238,126.85870361328125,4385300,0.0,130.51478576660156
2020-02-04,130.01623265042696,131.75629833017538,129.70340447963397,130.51478576660156,3501600,0.0,134.35662841796875
2020-02-05,132.50902989356214,134.38595419482692,132.40149707292605,134.35662841796875,4448100,0.0,134.17088317871094
2020-02-06,135.09956754710973,135.22665585271628,133.076014442617,134.17088317871094,2283800,0.0,130.37791442871094
2020-02-07,132.9880126932396,133.42792912998118,130.01621994349088,130.37791442871094,3812300,0.0,131.30662536621094
2020-02-10,130.05532761012353,131.31639565278977,129.80116591086173,131.30662536621094,2331600,-0.128,133.1346893310547
2020-02-11,132.4503962510468,134.15135120471348,132.03003519845385,133.1346893310547,2381900,0.0,136.45838928222656
2020-02-12,135.2950837398785,136.80054323578838,134.99204076662178,136.45838928222656,3222000,0.0,136.58547973632812
2020-02-13,136.8591969368844,137.34797978308754,135.3244116399015,136.58547973632812,3318800,0.4404,134.894287109375
2020-02-14,136.36063555932913,136.48770894846038,133.81895894615485,134.894287109375,2813400,0.0,133.51593017578125
2020-02-18,134.3761927977812,135.46129136272407,132.04958156999191,133.51593017578125,3869700,0.0,133.7896270751953
2020-02-19,133.72119032407747,134.1317809978503,133.00757162088897,133.7896270751953,2134900,0.0,133.85806274414062
2020-02-20,133.20309552195218,135.774098059391,133.1444439671993,133.85806274414062,2678200,0.0,134.1317901611328
2020-02-21,133.437711982447,134.35662608529802,132.07889631789254,134.1317901611328,2855600,0.0,129.20486450195312
2020-02-24,129.55678877164735,130.85695302033798,129.0875613842116,129.20486450195312,4964800,0.0,126.10596466064453
2020-02-25,129.98690135553372,130.15308572053675,125.37279044750126,126.10596466064453,4840200,0.0,125.37279510498047
2020-02-26,126.74138105376922,128.0513303664306,124.68850213058607,125.37279510498047,3902500,0.0,120.50452423095703
2020-02-27,122.7822541713699,125.64652205801647,120.45565041940777,120.50452423095703,7369000,0.0,121.45276641845703
2020-02-28,116.88753616620397,121.45276641845705,116.35964976740341,121.45276641845703,8301900,0.0,124.73738098144531
2020-03-02,122.24459293831082,125.01109818226941,120.2503580288626,124.73738098144531,6100200,0.0,121.58961486816406
2020-03-03,124.1508395983864,126.65340531704179,121.00307696013347,121.58961486816406,6358100,0.0,124.5418701171875
2020-03-04,123.24170596243914,124.58097363968757,121.52118826360802,124.5418701171875,5074700,0.0,119.23368072509766
2020-03-05,120.38720846335077,122.04906704604909,118.52005453572534,119.23368072509766,6015300,0.0,118.68624877929688
2020-03-06,116.33031199013261,119.11637259236714,116.16412762012287,118.68624877929688,5767900,0.0,101.73526000976562
2020-03-09,110.45514408457471,110.45514408457471,101.69615648758116,101.73526000976562,8636200,0.0,104.10096740722656
2020-03-10,106.20273511556412,106.61331091210423,96.88653535768974,104.10096740722656,8293200,0.0,98.43109130859375
2020-03-11,101.47132118866983,102.40000560706308,97.8249978983179,98.43109130859375,6543600,0.0,90.1902084350586
2020-03-12,91.40238774573395,92.16488775500125,85.53699387969755,90.1902084350586,10285900,-0.6249,97.4046401977539
2020-03-13,96.18268314242455,97.66858709831607,88.11776657725089,97.4046401977539,8718600,0.0,91.31440734863281
2020-03-16,87.00333942203807,103.47531848388954,86.51455661629629,91.31440734863281,9899000,0.0,97.95207977294922
2020-03-17,93.85608457759592,98.1867009099588,90.88428396625073,97.95207977294922,7206100,0.0,97.8738784790039
2020-03-18,91.88139609269501,100.6403836826709,91.02114098002896,97.8738784790039,6995100,0.0,100.69904327392578
2020-03-19,97.00384617890579,102.0578589790631,95.06826284148688,100.69904327392578,6870800,0.0,93.3575210571289
2020-03-20,100.80657411335312,101.65705146908539,92.04758664528494,93.3575210571289,7650300,0.0,89.7894058227539
2020-03-23,91.79341844126284,94.08091854248296,88.60655225012715,89.7894058227539,6737500,0.0,99.0665054321289
2020-03-24,93.90495967869498,99.74102815839622,93.03492679379904,99.0665054321289,7417100,0.0,102.3218002319336
2020-03-25,98.90032027514862,106.06587866033458,96.2902216409489,102.3218002319336,6578100,0.0,108.02101135253906
2020-03-26,102.49776357906549,108.48046843124747,100.58173567540227,108.02101135253906,6059600,0.1591,103.07452392578125
2020-03-27,102.08718053669296,107.18029664871315,101.08028911634081,103.07452392578125,5746500,0.0,109.203857421875
2020-03-30,103.94455693125313,110.30850391691304,102.57596353517873,109.203857421875,5725600,0.2171,113.43672180175781
2020-03-31,108.2458504550685,114.28720662382047,107.78639339458297,113.43672180175781,8970800,-0.14613333333333334,108.85194396972656
2020-04-01,109.57534053109678,114.1308004725223,107.04344883718366,108.85194396972656,6847000,-0.064,114.12100982666016
2020-04-02,108.7346285626031,115.86107545884074,108.63686603278576,114.12100982666016,8106500,0.0,112.09745025634766
2020-04-03,112.90883152830209,114.21876590720628,109.60466234689694,112.09745025634766,5036400,0.0,117.72823333740234
2020-04-06,117.34698332470094,118.9990716852297,115.47982932454903,117.72823333740234,5785600,0.0,119.18480682373047
2020-04-07,120.13304673387287,125.91046352664529,117.80644308271008,119.18480682373047,8489900,0.0,124.5418701171875
