Date,Open,High,Low,Close,Volume,Sentiment,Prediction
2020-01-30,210.03183255394782,212.72103056767273,208.88352947213312,212.17140197753906,3560700,0.0,210.00238037109375
2020-01-31,211.52364189651595,213.07434593735917,209.18776916746964,210.00238037109375,3920800,0.0,211.18994140625
2020-02-03,211.00347712829404,212.8584305344832,210.25756011307988,211.18994140625,3539200,0.0,210.6403350830078
2020-02-04,212.10271167184442,212.6719586330859,210.27720071884525,210.6403350830078,3367900,0.0,210.3949737548828
2020-02-05,211.64142858372648,211.77883199176722,209.0601913728376,210.3949737548828,2911400,0.0,208.9227752685547
2020-02-06,210.73847695632648,210.8366286600402,208.69704432103003,208.9227752685547,2903300,0.0,207.68614196777344
2020-02-07,208.61852323752672,208.89333003333093,207.17578007163112,207.68614196777344,2421600,0.0,209.25648498535156
2020-02-10,207.42114993614751,209.32517919822843,207.33282238708543,209.25648498535156,2318800,0.0,211.72975158691406
2020-02-11,210.03183487207352,211.85734581158434,209.68831887142954,211.72975158691406,2694500,0.0,213.42767333984375
2020-02-12,211.9947393456347,213.43748251980472,211.12124310199445,213.42767333984375,2844900,0.0,213.38841247558594
2020-02-13,212.69158628321043,214.34042711236455,212.1812243702518,213.38841247558594,2853400,0.0,213.06451416015625
2020-02-14,213.4669151576451,213.80060697104466,212.36768801898927,213.06451416015625,1720400,0.0,212.14195251464844
2020-02-18,211.91622156813946,213.01544876071952,211.6708572858066,212.14195251464844,2712600,0.0,211.63160705566406
2020-02-19,212.78971928788897,212.897680171897,211.61197371970422,211.63160705566406,2229500,0.0,211.091796875
2020-02-20,212.1419481945586,212.63267674923105,208.83444252833738,211.091796875,2869400,0.0,211.86712646484375
2020-02-21,211.24881871312468,212.3578549849186,210.32624669924863,211.86712646484375,2791200,0.0,209.56072998046875
2020-02-24,206.67524363053747,211.18993742987954,206.21395758271325,209.56072998046875,4218800,0.6705,208.1670684814453
2020-02-25,210.60107803162117,212.8093566294759,207.23467220389514,208.1670684814453,5053700,0.4404,206.2041473388672
2020-02-26,208.94240612009125,210.58143771685937,205.8606313558011,206.2041473388672,4190800,0.0,197.27288818359375
2020-02-27,203.8486481278773,206.10600257987406,197.2041789943269,197.27288818359375,6406200,0.0,191.7620849609375
2020-02-28,193.5693928350409,195.9791366671788,186.4685540234824,191.7620849609375,11377800,0.0,200.0381622314453
2020-03-02,191.40654233313052,200.0381622314453,190.78435019757944,200.0381622314453,6154200,0.0,197.03585815429688
2020-03-03,199.49498492820737,203.11947121236724,194.71500969810802,197.03585815429688,5115200,0.0,204.45272827148438
2020-03-04,199.4258384231728,204.59099151454902,198.40861276286225,204.45272827148438,4260400,0.0,195.86061096191406
2020-03-05,200.12703015330925,201.38128491098374,193.8952838274133,195.86061096191406,4107200,0.0,196.3939208984375
2020-03-06,190.5078247326686,197.10499332301532,188.83879522425266,196.3939208984375,6360100,0.0,184.54273986816406
2020-03-09,185.34269260422934,192.05836845879608,181.81697219905934,184.54273986816406,7788500,-0.7906,197.3815155029297
2020-03-10,188.5820057431328,197.51977874526887,185.5599555394603,197.3815155029297,5835200,0.0,185.9154815673828
2020-03-11,190.54732253655277,193.31260230153387,183.52549418373525,185.9154815673828,5625100,0.0,168.0202178955078
2020-03-12,172.61254708657702,177.60979547278188,167.2795186666538,168.0202178955078,9079300,0.0,174.9333953857422
2020-03-13,176.049371878894,177.24437316078505,166.1141295033215,174.9333953857422,8042600,0.0,147.162109375
2020-03-16,155.15179607605532,159.9120150255759,145.7992331151959,147.162109375,9341300,0.34,145.78933715820312
2020-03-17,146.1843857392455,147.6262716187533,133.3258445153944,145.78933715820312,13708200,0.4019,135.5973358154297
2020-03-18,135.79485258709818,139.95265070419117,122.68941812908734,135.5973358154297,12627600,0.0,147.64602661132812
2020-03-19,133.52336018241905,152.91980080135215,126.6200539338742,147.64602661132812,12773400,0.0,146.64857482910156
2020-03-20,151.68532047764992,159.5367291868313,145.93750237314296,146.64857482910156,12000000,0.0,135.3998260498047
2020-03-23,141.17727103526204,151.31004620440405,134.80726063457416,135.3998260498047,10660400,0.0,159.94163513183594
2020-03-24,147.15223268735122,160.9588607696801,144.28820197159706,159.94163513183594,11678400,0.0,160.9588623046875
2020-03-25,162.95381627492486,169.23494579594083,157.24549591643495,160.9588623046875,9708700,0.0,165.27467346191406
2020-03-26,161.95634072540858,168.81026408127292,159.00341474089237,165.27467346191406,8259900,0.0,161.97608947753906
2020-03-27,160.76134705516458,167.63504200064327,157.24549739719407,161.97608947753906,6441400,0.0,166.04501342773438
2020-03-30,162.8748142221928,168.19797186828615,161.54156470437962,166.04501342773438,5621700,0.0,163.2994842529297
2020-03-31,164.77099697040134,167.40788422683167,162.9538186098713,163.2994842529297,4519900,-0.6597,156.20852661132812
2020-04-01,158.2331075051192,159.4379794489533,154.41110432975603,156.20852661132812,4668900,0.0,159.4972381591797
2020-04-02,153.07784467289693,159.94165469431707,153.07784467289693,159.4972381591797,4803200,0.5106,158.34173583984375
2020-04-03,158.32197964206728,160.21816775039446,154.21356453924327,158.34173583984375,5050400,0.0,174.84449768066406
2020-04-06,167.1017261403304,175.6642065528297,166.1536396620984,174.84449768066406,8330900,0.0,173.41249084472656
2020-04-07,182.24162760567796,182.89344650994394,172.9878305422756,173.41249084472656,7848300,0.5499,175.2889404296875
2020-04-08,172.83968422036148,177.19499914118933,171.9409806422185,175.2889404296875,5665700,0.0,181.42190551757812
2020-04-09,178.48873573096506,183.16008913605253,177.3925004059727,181.42190551757812,4901900,0.0,177.8863067626953
2020-04-13,180.4145575031169,180.58246257517766,174.71612277333784,177.8863067626953,3182500,0.0,181.70834350585938
2020-04-14,181.47131432333256,182.20214300061676,179.5849966366639,181.70834350585938,3863800,0.0,175.63458251953125
2020-04-15,176.5234305599342,178.7257718593712,175.07165898988282,175.63458251953125,4961500,0.0,177.2740020751953
2020-04-16,174.80500483180816,177.67892123980596,170.13366626679746,177.2740020751953,7120800,0.0,183.79217529296875
2020-04-17,180.05905237267555,184.49336212633,177.99495906185845,183.79217529296875,6467600,0.0,179.3973388671875
2020-04-20,182.1626188737016,183.47612725353488,179.29858801633281,179.3973388671875,3856500,0.0,175.37782287597656
2020-04-21,175.1704204664282,177.16537455952147,173.9161806533997,175.37782287597656,4758300,0.4201,184.16744995117188
2020-04-22,178.50851212647447,185.4019486519082,178.50851212647447,184.16744995117188,4245900,0.0,179.78250122070312
2020-04-23,183.85141902869307,185.00690795966665,179.07144386050402,179.78250122070312,5050100,0.0,181.7379608154297
2020-04-24,180.98737597792476,182.0638702733625,178.61714455422174,181.7379608154297,3319600,0.0,183.5847625732422
2020-04-27,182.85393394764918,186.03400367452687,182.47865660548075,183.5847625732422,4048200,0.0,183.62425231933594
2020-04-28,187.64378698982398,187.64378698982398,183.26873118971463,183.62425231933594,3805000,0.0,185.49082946777344
2020-04-29,186.192016235859,188.0487069584527,184.5624841064766,185.49082946777344,3457600,0.0,185.2340545654297
2020-04-30,179.74300687638038,185.9747537695906,178.5183787671247,185.2340545654297,7124300,0.064,180.3948211669922
2020-05-01,181.71820009446313,183.23909579073276,179.89113607655753,180.3948211669922,3764800,0.0,179.61460876464844
2020-05-04,179.06155578671678,180.1973035738496,176.65181203753167,179.61460876464844,4027100,0.0,177.01722717285156
2020-05-05,181.25401970146117,181.5799291374408,176.88883449728183,177.01722717285156,3828400,0.0,174.775390625
2020-05-06,178.36037970217694,178.8739203156048,174.6667541357048,174.775390625,3916900,0.0,178.8739013671875
2020-05-07,177.27399603028843,179.30844727833608,176.0888804077868,178.8739013671875,3039600,0.0,178.98255920410156
2020-05-08,180.9281304032906,181.15527394956555,177.678936384649,178.98255920410156,3411600,0.0,178.6368865966797
2020-05-11,177.1456026737464,180.6120843164322,176.30615268458916,178.6368865966797,2629200,0.0,174.3507080078125
2020-05-12,179.71337801962073,180.3256845323316,174.25195715681343,174.3507080078125,3610600,-0.4767,170.67684936523438
2020-05-13,173.99516720700004,174.38034524530852,168.88928269535208,170.67684936523438,4729100,0.0,173.23472595214844
2020-05-14,168.0893290737343,173.48162567613147,165.76848071003172,173.23472595214844,4868400,0.0,171.65455627441406
2020-05-15,170.90398656223203,172.54340429444406,169.55096587019548,171.65455627441406,6879600,0.0,177.59991455078125
2020-05-18,177.82705808157183,178.90353728136577,175.9012432127745,177.59991455078125,4653000,0.0,177.3431396484375
2020-05-19,177.88630698148373,179.2097009449947,175.86174131562817,177.3431396484375,3365000,0.0,181.8169708251953
2020-05-20,179.7430070240157,182.3107702950415,178.33074777364627,181.8169708251953,4920800,0.0,182.78480529785156
2020-05-21,181.89595725059954,183.17983882803256,179.8516353740899,182.78480529785156,2913600,0.0,182.1231231689453
2020-05-22,182.1922472582027,183.05146857871503,180.90836562915018,182.1231231689453,2475200,0.0,182.54779052734375
2020-05-26,187.23888564844407,188.29562378279866,181.95524018536443,182.54779052734375,3990900,0.0,185.39207458496094
2020-05-27,186.39942972520905,186.40930028958533,182.97246019114135,185.39207458496094,3993400,0.0,186.38954162597656
2020-05-28,187.07098729802638,188.11783975149737,184.40447320399272,186.38954162597656,3567600,0.0,185.23629760742188
2020-05-29,186.3398268519443,187.60244428500886,184.62984499815823,185.23629760742188,5719100,0.0,186.3199462890625
2020-06-01,185.62402082483734,186.7474379420732,184.52047645655267,186.3199462890625,2168200,0.0,186.4989013671875
2020-06-02,187.30418767102506,187.46326069080578,185.0076259393289,186.4989013671875,3125500,0.0,192.16574096679688
2020-06-03,187.37378391325072,192.68272068532494,186.99598929162968,192.16574096679688,3881500,-0.2263,192.1160430908203
2020-06-04,191.2013960051017,193.13009943387752,190.50545535354303,192.1160430908203,3469100,0.6249,196.01324462890625
2020-06-05,196.84835522237384,198.98584392066218,195.1284218208193,196.01324462890625,4728300,0.0,201.47129821777344
2020-06-08,194.5418373897024,201.55083472528807,194.5020767209639,201.47129821777344,4443900,0.0,198.35951232910156
2020-06-09,199.2045592709306,200.39759170416286,197.85246899396657,198.35951232910156,3728600,0.0,194.66114807128906
2020-06-10,197.97178121433987,198.39927287228278,194.53189935142836,194.66114807128906,3459900,0.0,186.4193572998047
2020-06-11,189.78963902333143,191.78795772447396,185.24622795906652,186.4193572998047,5796000,0.0,188.06971740722656
